  Vessel_5,311980,10,25, 16, 21, 297.6812500, -70.48489 ,  42.78512,10.0,      12.9,      75.3,    1025.0,  4.40, 39.00,  2019,     0
  Vessel_5,311980,10,25, 17, 21, 297.7229167, -70.64286 ,  42.80369,10.0,      13.0,      74.8,    1025.0,  4.50, 54.00,  2019,     0
  Vessel_5,311980,10,25, 19, 39, 297.8187500, -70.87012 ,  42.81291,10.0,      13.2,      75.2,    1024.0,  4.30, 55.00,  2019,     0
  Vessel_5,311980,10,25, 20, 39, 297.8604167, -70.87006 ,  42.81285,10.0,      13.1,      74.8,    1023.0,  3.00, 52.00,  2019,     0
  Vessel_5,311980,10,25, 21, 39, 297.9020833, -70.87014 ,  42.81294,10.0,      12.8,      78.8,    1023.0,  2.20, 47.00,  2019,     0
  Vessel_5,311980,10,25, 22, 38, 297.9430556, -70.87010 ,  42.81292,10.0,      12.6,      84.4,    1022.0,  1.20, 71.00,  2019,     0
  Vessel_5,311980,10,25, 23, 40, 297.9861111, -70.87006 ,  42.81295,10.0,      12.5,      87.0,    1022.0,  1.30, 91.00,  2019,     0
  Vessel_5,311980,10,26,  0, 59, 298.0409722, -70.87012 ,  42.81287,10.0,      11.9,      90.3,    1022.0,  2.10,296.00,  2019,     0
  Vessel_5,311980,10,26,  1, 59, 298.0826389, -70.87010 ,  42.81295,10.0,      11.5,      88.5,    1022.0,  1.80,309.00,  2019,     0
  Vessel_5,311980,10,26,  3,  1, 298.1256944, -70.87012 ,  42.81287,10.0,      11.2,      85.5,    1022.0,  2.30,322.00,  2019,     0
  Vessel_5,311980,10,26,  4,  1, 298.1673611, -70.79579 ,  42.81695,10.0,      10.8,      87.9,    1022.0,  3.50,248.00,  2019,     0
  Vessel_5,311980,10,26,  8,  2, 298.3347222, -70.28212 ,  42.76294,10.0,      11.3,      93.6,    1021.0,  8.00, 28.00,  2019,     0
  Vessel_5,311980,10,26,  9,  4, 298.3777778, -70.28394 ,  42.76404,10.0,      11.3,      90.6,    1021.0,  7.40, 16.00,  2019,     0
  Vessel_5,311980,10,26, 10,  3, 298.4187500, -70.30817 ,  42.72836,10.0,      11.7,      88.5,    1021.0,  6.40, 29.00,  2019,     0
  Vessel_5,311980,10,26, 11,  3, 298.4604167, -70.29930 ,  42.73026,10.0,      11.4,      88.7,    1021.0,  6.10,180.00,  2019,     0
  Vessel_5,311980,10,26, 12,  3, 298.5020833, -70.30044 ,  42.75507,10.0,      11.3,      88.0,    1022.0,  9.70,309.00,  2019,     0
  Vessel_5,311980,10,26, 13,  2, 298.5430556, -70.34490 ,  42.77283,10.0,      11.2,      84.0,    1023.0, 12.40,324.00,  2019,     0
  Vessel_5,311980,10,26, 14,  2, 298.5847222, -70.33374 ,  42.81199,10.0,      11.0,      79.4,    1023.0, 10.30,249.00,  2019,     0
  Vessel_5,311980,10,26, 15,  2, 298.6263889, -70.38305 ,  42.83977,10.0,      11.2,      76.0,    1023.0,  7.10,298.00,  2019,     0
  Vessel_5,311980,10,26, 16,  2, 298.6680556, -70.45815 ,  42.85166,10.0,      11.3,      68.0,    1024.0, 10.60,339.00,  2019,     0
  Vessel_5,311980,10,26, 17,  4, 298.7111111, -70.60799 ,  42.84074,10.0,      11.6,      69.8,    1024.0,  4.50,256.00,  2019,     0
  Vessel_5,311980,10,26, 18,  3, 298.7520833, -70.76058 ,  42.82440,10.0,      12.3,      62.1,    1023.0,  3.30,100.00,  2019,     0
  Vessel_5,311980,10,26, 19,  3, 298.7937500, -70.85461 ,  42.81348,10.0,      13.2,      54.1,    1023.0,  5.80,122.00,  2019,     0
  Vessel_5,311980,10,26, 20,  3, 298.8354167, -70.87012 ,  42.81289,10.0,      13.8,      49.4,    1024.0,  3.70,109.00,  2019,     0
  Vessel_5,311980,10,26, 21,  2, 298.8763889, -70.87010 ,  42.81291,10.0,      13.7,      50.1,    1024.0,  2.00, 73.00,  2019,     0
  Vessel_5,311980,10,26, 22,  2, 298.9180556, -70.87014 ,  42.81292,10.0,      12.4,      59.6,    1025.0,  0.70,133.00,  2019,     0
  Vessel_5,311980,10,26, 23,  2, 298.9597222, -70.87012 ,  42.81287,10.0,      10.7,      68.1,    1025.0,  1.50,257.00,  2019,     0
  Vessel_5,311980,10,27,  0,  2, 299.0013889, -70.87010 ,  42.81295,10.0,       9.7,      69.4,    1026.0,  2.20,315.00,  2019,     0
  Vessel_5,311980,10,27,  1, 46, 299.0736111, -70.87010 ,  42.81293,10.0,       8.0,      73.9,    1026.0,  0.30,273.00,  2019,     0
  Vessel_5,311980,10,27,  7, 10, 299.2986111, -70.87014 ,  42.81287,10.0,       6.9,      83.3,    1027.0,  0.90,351.00,  2019,     0
  Vessel_5,311980,10,27,  8, 10, 299.3402778, -70.87012 ,  42.81292,10.0,       7.4,      87.2,    1026.0,  0.80,335.00,  2019,     0
  Vessel_5,311980,10,27,  9, 10, 299.3819444, -70.87012 ,  42.81294,10.0,       7.2,      84.5,    1026.0,  0.50,303.00,  2019,     0
  Vessel_5,311980,10,31, 12, 28, 303.5194444, -70.87003 ,  42.81289,10.0,      16.4,      93.9,    1015.0,  0.70,138.00,  2019,     0
  Vessel_5,311980,10,31, 13, 28, 303.5611111, -70.87008 ,  42.81286,10.0,      16.4,      93.0,    1014.0,  1.20,125.00,  2019,     0
  Vessel_5,311980,10,31, 14, 28, 303.6027778, -70.87016 ,  42.81291,10.0,      16.8,      93.2,    1014.0,  1.00,166.00,  2019,     0
